Date,ticker,open,high,low,close,volume
2024-10-08,IJH,61.84,62.0862,61.6,61.89,7000618
2024-10-09,IJH,61.86,62.49,61.77,62.3,4491155
2024-10-10,IJH,61.9,62.08,61.635,61.97,6165304
2024-10-11,IJH,62.08,63.05,62.08,63.02,5225670
2024-10-14,IJH,63.06,63.445,62.79,63.4,4285897
2024-10-15,IJH,63.28,63.975,63.215,63.24,5504571
2024-10-16,IJH,63.58,64.0299,63.49,63.81,11747228
2024-10-17,IJH,63.99,64.08,63.67,63.88,5080971
2024-10-18,IJH,63.94,64.02,63.7001,63.91,5280484
2024-10-21,IJH,63.87,63.9,63.035,63.16,4891860
2024-10-22,IJH,62.87,62.98,62.495,62.74,5797372
2024-10-23,IJH,62.52,62.75,61.97,62.36,7746062
2024-10-24,IJH,62.59,62.65,62.21,62.46,7413256
2024-10-25,IJH,62.71,62.77,61.95,62.12,6107526
2024-10-28,IJH,62.46,62.88,62.36,62.74,5958992
2024-10-29,IJH,62.42,62.8365,62.155,62.81,6470491
2024-10-30,IJH,62.6,63.45,62.55,62.72,4556179
2024-10-31,IJH,62.63,62.75,61.88,61.9,7116153
2024-11-01,IJH,62.22,62.575,61.935,62.02,7601575
2024-11-04,IJH,61.94,62.7,61.94,62.2,5362314
2024-11-05,IJH,61.97,63.11,61.85,63.1,6218766
2024-11-06,IJH,65.62,65.76,64.7,65.71,15648968
2024-11-07,IJH,65.7,66.015,65.47,65.61,9011326
2024-11-08,IJH,65.67,66.05,65.47,65.93,9127331
2024-11-11,IJH,66.35,66.7455,66.35,66.51,7061382
2024-11-12,IJH,66.25,66.55,65.615,65.81,9147844
2024-11-13,IJH,66.0664,66.16,65.4215,65.44,7970924
2024-11-14,IJH,65.63,65.76,64.73,64.86,7071309
2024-11-15,IJH,64.78,64.85,64.0,64.17,10032176
2024-11-18,IJH,64.245,64.5399,64.06,64.29,6327289
2024-11-19,IJH,63.75,64.42,63.58,64.32,6794170
2024-11-20,IJH,64.35,64.71,63.985,64.71,8453728
2024-11-21,IJH,64.96,65.9,64.765,65.73,7450514
2024-11-22,IJH,66.03,66.9,66.02,66.84,9529289
2024-11-25,IJH,67.42,68.33,67.42,67.87,16430233
2024-11-26,IJH,67.69,67.77,67.16,67.55,10175982
2024-11-27,IJH,67.8,68.2,67.22,67.32,6563912
2024-11-29,IJH,67.63,67.9,67.37,67.4,2904854
2024-12-02,IJH,67.46,67.5281,66.97,67.19,8246232
2024-12-03,IJH,67.21,67.37,66.755,67.02,6719509
2024-12-04,IJH,67.08,67.26,66.79,67.21,8503612
2024-12-05,IJH,67.19,67.24,66.595,66.66,4979829
2024-12-06,IJH,67.07,67.13,66.49,66.67,6796465
2024-12-09,IJH,66.96,67.08,66.325,66.36,9362113
2024-12-10,IJH,66.4,66.4372,65.735,65.92,6433851
2024-12-11,IJH,66.345,66.525,66.0735,66.33,5865784
2024-12-12,IJH,66.25,66.42,65.93,65.95,5686041
2024-12-13,IJH,65.95,66.03,65.355,65.63,5444527
2024-12-16,IJH,65.65,66.02,65.4,65.62,8206353
2024-12-17,IJH,65.0,65.255,64.37,64.56,9054772
2024-12-18,IJH,64.745,64.9,61.93,62.11,12371985
2024-12-19,IJH,62.65,63.01,61.91,61.95,13265684
2024-12-20,IJH,61.665,63.025,61.62,62.36,15847108
2024-12-23,IJH,62.215,62.57,61.89,62.52,9695774
2024-12-24,IJH,62.61,63.02,62.3524,62.99,4274524
2024-12-26,IJH,62.7,63.3,62.59,63.23,5210990
2024-12-27,IJH,62.835,63.22,62.205,62.61,6660922
2024-12-30,IJH,62.17,62.5,61.6101,62.17,9979298
2024-12-31,IJH,62.47,62.7,62.11,62.31,17054579
2025-01-02,IJH,62.655,62.97,61.9501,62.15,11429076
2025-01-03,IJH,62.4,62.98,62.02,62.91,9732234
2025-01-06,IJH,63.27,63.71,62.93,63.02,10063243
2025-01-07,IJH,63.31,63.42,62.3,62.61,11706579
2025-01-08,IJH,62.36,62.78,61.985,62.78,7671006
2025-01-10,IJH,62.08,62.2,61.59,61.89,8534846
2025-01-13,IJH,61.41,62.4,61.3801,62.37,7663071
2025-01-14,IJH,62.77,63.24,62.545,63.1,8630472
2025-01-15,IJH,64.43,64.49,63.75,63.93,8864253
2025-01-16,IJH,64.01,64.55,63.75,64.41,7400952
2025-01-17,IJH,64.855,64.9355,64.57,64.7,6988663
2025-01-21,IJH,65.18,65.8,65.18,65.8,7655052
2025-01-22,IJH,65.78,65.91,65.41,65.48,8071466
2025-01-23,IJH,65.26,65.58,65.0226,65.49,10442532
2025-01-24,IJH,65.45,65.6199,65.2446,65.4,7349578
2025-01-27,IJH,64.73,65.23,64.3847,64.71,9220103
2025-01-28,IJH,64.8,64.99,64.48,64.79,7297641
2025-01-29,IJH,64.74,65.12,64.26,64.54,9199443
2025-01-30,IJH,65.03,65.59,63.23,65.25,7518130
2025-01-31,IJH,65.31,65.56,64.56,64.65,7540414
2025-02-03,IJH,63.25,64.31,63.03,63.91,11917540
2025-02-04,IJH,63.86,64.36,63.8,64.32,7998884
2025-02-05,IJH,64.58,64.9,64.2,64.9,6383286
2025-02-06,IJH,65.18,65.26,64.4,64.88,5482640
2025-02-07,IJH,64.88,64.88,63.96,64.05,8872950
2025-02-10,IJH,64.42,64.45,63.84,64.12,28784060
2025-02-11,IJH,63.85,64.03,63.615,63.82,5818210
2025-02-12,IJH,63.0,63.565,62.85,63.35,6814894
2025-02-13,IJH,63.65,63.99,63.3838,63.94,6762948
2025-02-14,IJH,64.23,64.345,63.81,63.9,4607103
2025-02-18,IJH,64.03,64.49,63.96,64.49,7107719
2025-02-19,IJH,64.03,64.29,63.905,64.14,6102317
2025-02-20,IJH,63.97,64.06,63.17,63.52,6024899
2025-02-21,IJH,63.87,63.87,61.81,62.0,7323554
2025-02-24,IJH,62.19,62.3382,61.545,61.91,8270340
2025-02-25,IJH,61.94,62.355,61.42,61.9,8880918
2025-02-26,IJH,62.18,62.64,61.84,62.01,9461773
2025-02-27,IJH,62.03,62.27,61.235,61.25,6390402
2025-02-28,IJH,61.16,61.91,60.98,61.88,9909134
2025-03-03,IJH,62.1,62.26,60.18,60.5,18809844
