Date,ticker,open,high,low,close,volume
2024-03-22,VGK,66.97,67.01,66.8,66.88,1498496
2024-03-25,VGK,66.83,67.175,66.83,66.95,3841710
2024-03-26,VGK,67.27,67.315,67.04,67.05,2025161
2024-03-27,VGK,67.16,67.47,67.11,67.46,1779075
2024-03-28,VGK,67.26,67.4256,67.26,67.34,1983282
2024-04-01,VGK,67.35,67.66,67.1156,67.22,2355731
2024-04-02,VGK,66.6,66.68,66.465,66.64,1546006
2024-04-03,VGK,66.61,67.2,66.585,67.11,1919033
2024-04-04,VGK,67.6,67.6,66.47,66.59,2683442
2024-04-05,VGK,66.45,66.87,66.27,66.76,1470284
2024-04-08,VGK,67.17,67.265,67.0,67.1,2126237
2024-04-09,VGK,67.31,67.4,66.68,66.96,2047962
2024-04-10,VGK,65.98,66.44,65.83,66.17,3139189
2024-04-11,VGK,66.34,66.34,65.44,66.21,1238347
2024-04-12,VGK,65.59,65.85,64.99,65.07,2225562
2024-04-15,VGK,65.99,66.02,64.855,64.97,5536554
2024-04-16,VGK,64.59,64.76,64.22,64.45,2334534
2024-04-17,VGK,65.04,65.065,64.39,64.67,2214964
2024-04-18,VGK,64.61,64.96,64.425,64.52,1973236
2024-04-19,VGK,64.69,64.9,64.45,64.68,2596788
2024-04-22,VGK,65.01,65.63,64.94,65.4,1762786
2024-04-23,VGK,65.77,66.4235,65.725,66.32,1383148
2024-04-24,VGK,66.29,66.3,65.75,66.01,1704205
2024-04-25,VGK,65.25,65.99,65.09,65.89,2532408
2024-04-26,VGK,66.19,66.5173,66.1,66.39,1136324
2024-04-29,VGK,66.51,66.68,66.39,66.6,1140339
2024-04-30,VGK,66.18,66.45,65.62,65.62,3050162
2024-05-01,VGK,65.51,66.3,65.35,65.54,3396026
2024-05-02,VGK,66.09,66.33,65.7,66.19,3180522
2024-05-03,VGK,66.93,67.18,66.44,66.79,1873887
2024-05-06,VGK,67.16,67.37,67.07,67.33,3893205
2024-05-07,VGK,67.84,67.94,67.63,67.77,3265735
2024-05-08,VGK,67.81,68.05,67.78,68.02,1642898
2024-05-09,VGK,68.18,68.62,68.132,68.62,3162224
2024-05-10,VGK,68.99,69.05,68.815,68.93,5624015
2024-05-13,VGK,69.03,69.16,68.91,68.97,2329291
2024-05-14,VGK,69.29,69.575,69.24,69.55,1603139
2024-05-15,VGK,69.88,70.31,69.78,70.31,2675897
2024-05-16,VGK,70.14,70.19,69.88,69.9,1605318
2024-05-17,VGK,69.8,70.11,69.725,70.09,1084135
2024-05-20,VGK,70.2,70.25,70.04,70.06,832353
2024-05-21,VGK,69.85,70.07,69.77,70.05,997649
